 id_cliente |    nombre    | apellido | total_gastado | puesto 
      114273 | TP3_SB2026TP3_PRODUCTO_014273 | Limpieza   |      1984.00
      114278 | TP3_SB2026TP3_PRODUCTO_014278 | Limpieza   |      2169.00
      114313 | TP3_SB2026TP3_PRODUCTO_014313 | Limpieza   |      3464.00
      114318 | TP3_SB2026TP3_PRODUCTO_014318 | Limpieza   |      3649.00
      114323 | TP3_SB2026TP3_PRODUCTO_014323 | Limpieza   |      3834.00
      114328 | TP3_SB2026TP3_PRODUCTO_014328 | Limpieza   |      4019.00
      114333 | TP3_SB2026TP3_PRODUCTO_014333 | Limpieza   |      4204.00
      114383 | TP3_SB2026TP3_PRODUCTO_014383 | Limpieza   |      1553.00
      114388 | TP3_SB2026TP3_PRODUCTO_014388 | Limpieza   |      1738.00
      114393 | TP3_SB2026TP3_PRODUCTO_014393 | Limpieza   |      1923.00
      114398 | TP3_SB2026TP3_PRODUCTO_014398 | Limpieza   |      2108.00
      114403 | TP3_SB2026TP3_PRODUCTO_014403 | Limpieza   |      2293.00
      114408 | TP3_SB2026TP3_PRODUCTO_014408 | Limpieza   |      2478.00
      114413 | TP3_SB2026TP3_PRODUCTO_014413 | Limpieza   |      2663.00
      114418 | TP3_SB2026TP3_PRODUCTO_014418 | Limpieza   |      2848.00
      114468 | TP3_SB2026TP3_PRODUCTO_014468 | Limpieza   |      4698.00
      114473 | TP3_SB2026TP3_PRODUCTO_014473 | Limpieza   |      4883.00
      114478 | TP3_SB2026TP3_PRODUCTO_014478 | Limpieza   |       567.00
      114483 | TP3_SB2026TP3_PRODUCTO_014483 | Limpieza   |       752.00
      114538 | TP3_SB2026TP3_PRODUCTO_014538 | Limpieza   |      2787.00
      114543 | TP3_SB2026TP3_PRODUCTO_014543 | Limpieza   |      2972.00
      114548 | TP3_SB2026TP3_PRODUCTO_014548 | Limpieza   |      3157.00
      114553 | TP3_SB2026TP3_PRODUCTO_014553 | Limpieza   |      3342.00
      114608 | TP3_SB2026TP3_PRODUCTO_014608 | Limpieza   |       876.00
      114613 | TP3_SB2026TP3_PRODUCTO_014613 | Limpieza   |      1061.00
      114618 | TP3_SB2026TP3_PRODUCTO_014618 | Limpieza   |      1246.00
      114623 | TP3_SB2026TP3_PRODUCTO_014623 | Limpieza   |      1431.00
      114628 | TP3_SB2026TP3_PRODUCTO_014628 | Limpieza   |      1616.00
      114633 | TP3_SB2026TP3_PRODUCTO_014633 | Limpieza   |      1801.00
      114638 | TP3_SB2026TP3_PRODUCTO_014638 | Limpieza   |      1986.00
      114678 | TP3_SB2026TP3_PRODUCTO_014678 | Limpieza   |      3466.00
      114683 | TP3_SB2026TP3_PRODUCTO_014683 | Limpieza   |      3651.00
      114688 | TP3_SB2026TP3_PRODUCTO_014688 | Limpieza   |      3836.00
      114693 | TP3_SB2026TP3_PRODUCTO_014693 | Limpieza   |      4021.00
      114698 | TP3_SB2026TP3_PRODUCTO_014698 | Limpieza   |      4206.00
      114743 | TP3_SB2026TP3_PRODUCTO_014743 | Limpieza   |      1370.00
      114748 | TP3_SB2026TP3_PRODUCTO_014748 | Limpieza   |      1555.00
      114753 | TP3_SB2026TP3_PRODUCTO_014753 | Limpieza   |      1740.00
      114758 | TP3_SB2026TP3_PRODUCTO_014758 | Limpieza   |      1925.00
      114763 | TP3_SB2026TP3_PRODUCTO_014763 | Limpieza   |      2110.00
      114768 | TP3_SB2026TP3_PRODUCTO_014768 | Limpieza   |      2295.00
      114773 | TP3_SB2026TP3_PRODUCTO_014773 | Limpieza   |      2480.00
      114778 | TP3_SB2026TP3_PRODUCTO_014778 | Limpieza   |      2665.00
      114828 | TP3_SB2026TP3_PRODUCTO_014828 | Limpieza   |      4515.00
      114833 | TP3_SB2026TP3_PRODUCTO_014833 | Limpieza   |      4700.00
      114838 | TP3_SB2026TP3_PRODUCTO_014838 | Limpieza   |      4885.00
      114843 | TP3_SB2026TP3_PRODUCTO_014843 | Limpieza   |       569.00
      114848 | TP3_SB2026TP3_PRODUCTO_014848 | Limpieza   |       754.00
      114903 | TP3_SB2026TP3_PRODUCTO_014903 | Limpieza   |      2789.00
      114908 | TP3_SB2026TP3_PRODUCTO_014908 | Limpieza   |      2974.00
      114913 | TP3_SB2026TP3_PRODUCTO_014913 | Limpieza   |      3159.00
      114933 | TP3_SB2026TP3_PRODUCTO_014933 | Limpieza   |      3899.00
      114968 | TP3_SB2026TP3_PRODUCTO_014968 | Limpieza   |       693.00
      114973 | TP3_SB2026TP3_PRODUCTO_014973 | Limpieza   |       878.00
      114978 | TP3_SB2026TP3_PRODUCTO_014978 | Limpieza   |      1063.00
      114983 | TP3_SB2026TP3_PRODUCTO_014983 | Limpieza   |      1248.00
      114988 | TP3_SB2026TP3_PRODUCTO_014988 | Limpieza   |      1433.00
      114993 | TP3_SB2026TP3_PRODUCTO_014993 | Limpieza   |      1618.00
      114998 | TP3_SB2026TP3_PRODUCTO_014998 | Limpieza   |      1803.00
      115018 | TP3_SB2026TP3_PRODUCTO_015018 | Limpieza   |      2543.00
      115043 | TP3_SB2026TP3_PRODUCTO_015043 | Limpieza   |      3468.00
      115048 | TP3_SB2026TP3_PRODUCTO_015048 | Limpieza   |      3653.00
      115053 | TP3_SB2026TP3_PRODUCTO_015053 | Limpieza   |      3838.00
      115058 | TP3_SB2026TP3_PRODUCTO_015058 | Limpieza   |      4023.00
      115073 | TP3_SB2026TP3_PRODUCTO_015073 | Limpieza   |      4578.00
      115103 | TP3_SB2026TP3_PRODUCTO_015103 | Limpieza   |      1187.00
      115108 | TP3_SB2026TP3_PRODUCTO_015108 | Limpieza   |      1372.00
      115113 | TP3_SB2026TP3_PRODUCTO_015113 | Limpieza   |      1557.00
      115118 | TP3_SB2026TP3_PRODUCTO_015118 | Limpieza   |      1742.00
      115123 | TP3_SB2026TP3_PRODUCTO_015123 | Limpieza   |      1927.00
      115128 | TP3_SB2026TP3_PRODUCTO_015128 | Limpieza   |      2112.00
      115133 | TP3_SB2026TP3_PRODUCTO_015133 | Limpieza   |      2297.00
      115138 | TP3_SB2026TP3_PRODUCTO_015138 | Limpieza   |      2482.00
      115158 | TP3_SB2026TP3_PRODUCTO_015158 | Limpieza   |      3222.00
      115188 | TP3_SB2026TP3_PRODUCTO_015188 | Limpieza   |      4332.00
      115193 | TP3_SB2026TP3_PRODUCTO_015193 | Limpieza   |      4517.00
      115198 | TP3_SB2026TP3_PRODUCTO_015198 | Limpieza   |      4702.00
      115203 | TP3_SB2026TP3_PRODUCTO_015203 | Limpieza   |      4887.00
      115208 | TP3_SB2026TP3_PRODUCTO_015208 | Limpieza   |       571.00
      115213 | TP3_SB2026TP3_PRODUCTO_015213 | Limpieza   |       756.00
      115243 | TP3_SB2026TP3_PRODUCTO_015243 | Limpieza   |      1866.00
      115268 | TP3_SB2026TP3_PRODUCTO_015268 | Limpieza   |      2791.00
      115273 | TP3_SB2026TP3_PRODUCTO_015273 | Limpieza   |      2976.00
      115293 | TP3_SB2026TP3_PRODUCTO_015293 | Limpieza   |      3716.00
      115298 | TP3_SB2026TP3_PRODUCTO_015298 | Limpieza   |      3901.00
      115328 | TP3_SB2026TP3_PRODUCTO_015328 | Limpieza   |       510.00
      115333 | TP3_SB2026TP3_PRODUCTO_015333 | Limpieza   |       695.00
      115338 | TP3_SB2026TP3_PRODUCTO_015338 | Limpieza   |       880.00
      115343 | TP3_SB2026TP3_PRODUCTO_015343 | Limpieza   |      1065.00
      115348 | TP3_SB2026TP3_PRODUCTO_015348 | Limpieza   |      1250.00
      115353 | TP3_SB2026TP3_PRODUCTO_015353 | Limpieza   |      1435.00
      115358 | TP3_SB2026TP3_PRODUCTO_015358 | Limpieza   |      1620.00
      115378 | TP3_SB2026TP3_PRODUCTO_015378 | Limpieza   |      2360.00
      115383 | TP3_SB2026TP3_PRODUCTO_015383 | Limpieza   |      2545.00
      115408 | TP3_SB2026TP3_PRODUCTO_015408 | Limpieza   |      3470.00
      115413 | TP3_SB2026TP3_PRODUCTO_015413 | Limpieza   |      3655.00
      115418 | TP3_SB2026TP3_PRODUCTO_015418 | Limpieza   |      3840.00
      115433 | TP3_SB2026TP3_PRODUCTO_015433 | Limpieza   |      4395.00
      115438 | TP3_SB2026TP3_PRODUCTO_015438 | Limpieza   |      4580.00
      115463 | TP3_SB2026TP3_PRODUCTO_015463 | Limpieza   |      1004.00
      115468 | TP3_SB2026TP3_PRODUCTO_015468 | Limpieza   |      1189.00
      115473 | TP3_SB2026TP3_PRODUCTO_015473 | Limpieza   |      1374.00
      115478 | TP3_SB2026TP3_PRODUCTO_015478 | Limpieza   |      1559.00
      115483 | TP3_SB2026TP3_PRODUCTO_015483 | Limpieza   |      1744.00
      115488 | TP3_SB2026TP3_PRODUCTO_015488 | Limpieza   |      1929.00
      115493 | TP3_SB2026TP3_PRODUCTO_015493 | Limpieza   |      2114.00
      115498 | TP3_SB2026TP3_PRODUCTO_015498 | Limpieza   |      2299.00
      115518 | TP3_SB2026TP3_PRODUCTO_015518 | Limpieza   |      3039.00
      115523 | TP3_SB2026TP3_PRODUCTO_015523 | Limpieza   |      3224.00
      115548 | TP3_SB2026TP3_PRODUCTO_015548 | Limpieza   |      4149.00
      115553 | TP3_SB2026TP3_PRODUCTO_015553 | Limpieza   |      4334.00
      115558 | TP3_SB2026TP3_PRODUCTO_015558 | Limpieza   |      4519.00
      115563 | TP3_SB2026TP3_PRODUCTO_015563 | Limpieza   |      4704.00
      115568 | TP3_SB2026TP3_PRODUCTO_015568 | Limpieza   |      4889.00
      115573 | TP3_SB2026TP3_PRODUCTO_015573 | Limpieza   |       573.00
      115578 | TP3_SB2026TP3_PRODUCTO_015578 | Limpieza   |       758.00
      115603 | TP3_SB2026TP3_PRODUCTO_015603 | Limpieza   |      1683.00
      115608 | TP3_SB2026TP3_PRODUCTO_015608 | Limpieza   |      1868.00
      115633 | TP3_SB2026TP3_PRODUCTO_015633 | Limpieza   |      2793.00
      115653 | TP3_SB2026TP3_PRODUCTO_015653 | Limpieza   |      3533.00
      115658 | TP3_SB2026TP3_PRODUCTO_015658 | Limpieza   |      3718.00
      115663 | TP3_SB2026TP3_PRODUCTO_015663 | Limpieza   |      3903.00
      115688 | TP3_SB2026TP3_PRODUCTO_015688 | Limpieza   |      4828.00
      115693 | TP3_SB2026TP3_PRODUCTO_015693 | Limpieza   |       512.00
      115698 | TP3_SB2026TP3_PRODUCTO_015698 | Limpieza   |       697.00
      115703 | TP3_SB2026TP3_PRODUCTO_015703 | Limpieza   |       882.00
      115708 | TP3_SB2026TP3_PRODUCTO_015708 | Limpieza   |      1067.00
      115713 | TP3_SB2026TP3_PRODUCTO_015713 | Limpieza   |      1252.00
      115718 | TP3_SB2026TP3_PRODUCTO_015718 | Limpieza   |      1437.00
      115738 | TP3_SB2026TP3_PRODUCTO_015738 | Limpieza   |      2177.00
      115743 | TP3_SB2026TP3_PRODUCTO_015743 | Limpieza   |      2362.00
      115748 | TP3_SB2026TP3_PRODUCTO_015748 | Limpieza   |      2547.00
      115773 | TP3_SB2026TP3_PRODUCTO_015773 | Limpieza   |      3472.00
      115778 | TP3_SB2026TP3_PRODUCTO_015778 | Limpieza   |      3657.00
      115793 | TP3_SB2026TP3_PRODUCTO_015793 | Limpieza   |      4212.00
      115798 | TP3_SB2026TP3_PRODUCTO_015798 | Limpieza   |      4397.00
      115803 | TP3_SB2026TP3_PRODUCTO_015803 | Limpieza   |      4582.00
      115828 | TP3_SB2026TP3_PRODUCTO_015828 | Limpieza   |      1006.00
      115833 | TP3_SB2026TP3_PRODUCTO_015833 | Limpieza   |      1191.00
      115838 | TP3_SB2026TP3_PRODUCTO_015838 | Limpieza   |      1376.00
      115843 | TP3_SB2026TP3_PRODUCTO_015843 | Limpieza   |      1561.00
      115848 | TP3_SB2026TP3_PRODUCTO_015848 | Limpieza   |      1746.00
      115853 | TP3_SB2026TP3_PRODUCTO_015853 | Limpieza   |      1931.00
      115858 | TP3_SB2026TP3_PRODUCTO_015858 | Limpieza   |      2116.00
      115878 | TP3_SB2026TP3_PRODUCTO_015878 | Limpieza   |      2856.00
      115883 | TP3_SB2026TP3_PRODUCTO_015883 | Limpieza   |      3041.00
      115888 | TP3_SB2026TP3_PRODUCTO_015888 | Limpieza   |      3226.00
      115913 | TP3_SB2026TP3_PRODUCTO_015913 | Limpieza   |      4151.00
      115918 | TP3_SB2026TP3_PRODUCTO_015918 | Limpieza   |      4336.00
      115923 | TP3_SB2026TP3_PRODUCTO_015923 | Limpieza   |      4521.00
      115928 | TP3_SB2026TP3_PRODUCTO_015928 | Limpieza   |      4706.00
      115933 | TP3_SB2026TP3_PRODUCTO_015933 | Limpieza   |      4891.00
      115938 | TP3_SB2026TP3_PRODUCTO_015938 | Limpieza   |       575.00
      115943 | TP3_SB2026TP3_PRODUCTO_015943 | Limpieza   |       760.00
      115968 | TP3_SB2026TP3_PRODUCTO_015968 | Limpieza   |      1685.00
      115973 | TP3_SB2026TP3_PRODUCTO_015973 | Limpieza   |      1870.00
      116013 | TP3_SB2026TP3_PRODUCTO_016013 | Limpieza   |      3350.00
      116018 | TP3_SB2026TP3_PRODUCTO_016018 | Limpieza   |      3535.00
      116023 | TP3_SB2026TP3_PRODUCTO_016023 | Limpieza   |      3720.00
      116028 | TP3_SB2026TP3_PRODUCTO_016028 | Limpieza   |      3905.00
      116053 | TP3_SB2026TP3_PRODUCTO_016053 | Limpieza   |      4830.00
      116058 | TP3_SB2026TP3_PRODUCTO_016058 | Limpieza   |       514.00
      116063 | TP3_SB2026TP3_PRODUCTO_016063 | Limpieza   |       699.00
      116068 | TP3_SB2026TP3_PRODUCTO_016068 | Limpieza   |       884.00
      116073 | TP3_SB2026TP3_PRODUCTO_016073 | Limpieza   |      1069.00
      116078 | TP3_SB2026TP3_PRODUCTO_016078 | Limpieza   |      1254.00
      116098 | TP3_SB2026TP3_PRODUCTO_016098 | Limpieza   |      1994.00
      116103 | TP3_SB2026TP3_PRODUCTO_016103 | Limpieza   |      2179.00
      116108 | TP3_SB2026TP3_PRODUCTO_016108 | Limpieza   |      2364.00
      116113 | TP3_SB2026TP3_PRODUCTO_016113 | Limpieza   |      2549.00
      116138 | TP3_SB2026TP3_PRODUCTO_016138 | Limpieza   |      3474.00
      116143 | TP3_SB2026TP3_PRODUCTO_016143 | Limpieza   |      3659.00
      116153 | TP3_SB2026TP3_PRODUCTO_016153 | Limpieza   |      4029.00
      116158 | TP3_SB2026TP3_PRODUCTO_016158 | Limpieza   |      4214.00
      116163 | TP3_SB2026TP3_PRODUCTO_016163 | Limpieza   |      4399.00
      116193 | TP3_SB2026TP3_PRODUCTO_016193 | Limpieza   |      1008.00
      116198 | TP3_SB2026TP3_PRODUCTO_016198 | Limpieza   |      1193.00
      116203 | TP3_SB2026TP3_PRODUCTO_016203 | Limpieza   |      1378.00
      116208 | TP3_SB2026TP3_PRODUCTO_016208 | Limpieza   |      1563.00
      116213 | TP3_SB2026TP3_PRODUCTO_016213 | Limpieza   |      1748.00
      116218 | TP3_SB2026TP3_PRODUCTO_016218 | Limpieza   |      1933.00
      116238 | TP3_SB2026TP3_PRODUCTO_016238 | Limpieza   |      2673.00
      116243 | TP3_SB2026TP3_PRODUCTO_016243 | Limpieza   |      2858.00
      116248 | TP3_SB2026TP3_PRODUCTO_016248 | Limpieza   |      3043.00
      116278 | TP3_SB2026TP3_PRODUCTO_016278 | Limpieza   |      4153.00
      116283 | TP3_SB2026TP3_PRODUCTO_016283 | Limpieza   |      4338.00
      116288 | TP3_SB2026TP3_PRODUCTO_016288 | Limpieza   |      4523.00
      116293 | TP3_SB2026TP3_PRODUCTO_016293 | Limpieza   |      4708.00
      116298 | TP3_SB2026TP3_PRODUCTO_016298 | Limpieza   |      4893.00
      116303 | TP3_SB2026TP3_PRODUCTO_016303 | Limpieza   |       577.00
      116333 | TP3_SB2026TP3_PRODUCTO_016333 | Limpieza   |      1687.00
      116338 | TP3_SB2026TP3_PRODUCTO_016338 | Limpieza   |      1872.00
      116373 | TP3_SB2026TP3_PRODUCTO_016373 | Limpieza   |      3167.00
      116378 | TP3_SB2026TP3_PRODUCTO_016378 | Limpieza   |      3352.00
      116383 | TP3_SB2026TP3_PRODUCTO_016383 | Limpieza   |      3537.00
      116388 | TP3_SB2026TP3_PRODUCTO_016388 | Limpieza   |      3722.00
      116418 | TP3_SB2026TP3_PRODUCTO_016418 | Limpieza   |      4832.00
      116423 | TP3_SB2026TP3_PRODUCTO_016423 | Limpieza   |       516.00
      116428 | TP3_SB2026TP3_PRODUCTO_016428 | Limpieza   |       701.00
      116433 | TP3_SB2026TP3_PRODUCTO_016433 | Limpieza   |       886.00
      116438 | TP3_SB2026TP3_PRODUCTO_016438 | Limpieza   |      1071.00
      116458 | TP3_SB2026TP3_PRODUCTO_016458 | Limpieza   |      1811.00
      116463 | TP3_SB2026TP3_PRODUCTO_016463 | Limpieza   |      1996.00
      116468 | TP3_SB2026TP3_PRODUCTO_016468 | Limpieza   |      2181.00
      116473 | TP3_SB2026TP3_PRODUCTO_016473 | Limpieza   |      2366.00
      116503 | TP3_SB2026TP3_PRODUCTO_016503 | Limpieza   |      3476.00
      116513 | TP3_SB2026TP3_PRODUCTO_016513 | Limpieza   |      3846.00
      116518 | TP3_SB2026TP3_PRODUCTO_016518 | Limpieza   |      4031.00
      116523 | TP3_SB2026TP3_PRODUCTO_016523 | Limpieza   |      4216.00
      116558 | TP3_SB2026TP3_PRODUCTO_016558 | Limpieza   |      1010.00
      116563 | TP3_SB2026TP3_PRODUCTO_016563 | Limpieza   |      1195.00
      116568 | TP3_SB2026TP3_PRODUCTO_016568 | Limpieza   |      1380.00
      116573 | TP3_SB2026TP3_PRODUCTO_016573 | Limpieza   |      1565.00
      116578 | TP3_SB2026TP3_PRODUCTO_016578 | Limpieza   |      1750.00
      116598 | TP3_SB2026TP3_PRODUCTO_016598 | Limpieza   |      2490.00
      116603 | TP3_SB2026TP3_PRODUCTO_016603 | Limpieza   |      2675.00
      116608 | TP3_SB2026TP3_PRODUCTO_016608 | Limpieza   |      2860.00
      116643 | TP3_SB2026TP3_PRODUCTO_016643 | Limpieza   |      4155.00
      116648 | TP3_SB2026TP3_PRODUCTO_016648 | Limpieza   |      4340.00
      116653 | TP3_SB2026TP3_PRODUCTO_016653 | Limpieza   |      4525.00
      116658 | TP3_SB2026TP3_PRODUCTO_016658 | Limpieza   |      4710.00
      116663 | TP3_SB2026TP3_PRODUCTO_016663 | Limpieza   |      4895.00
      116698 | TP3_SB2026TP3_PRODUCTO_016698 | Limpieza   |      1689.00
      116703 | TP3_SB2026TP3_PRODUCTO_016703 | Limpieza   |      1874.00
      116733 | TP3_SB2026TP3_PRODUCTO_016733 | Limpieza   |      2984.00
      116738 | TP3_SB2026TP3_PRODUCTO_016738 | Limpieza   |      3169.00
      116743 | TP3_SB2026TP3_PRODUCTO_016743 | Limpieza   |      3354.00
      116748 | TP3_SB2026TP3_PRODUCTO_016748 | Limpieza   |      3539.00
      116783 | TP3_SB2026TP3_PRODUCTO_016783 | Limpieza   |      4834.00
      116788 | TP3_SB2026TP3_PRODUCTO_016788 | Limpieza   |       518.00
      116793 | TP3_SB2026TP3_PRODUCTO_016793 | Limpieza   |       703.00
      116798 | TP3_SB2026TP3_PRODUCTO_016798 | Limpieza   |       888.00
      116818 | TP3_SB2026TP3_PRODUCTO_016818 | Limpieza   |      1628.00
      116823 | TP3_SB2026TP3_PRODUCTO_016823 | Limpieza   |      1813.00
      116828 | TP3_SB2026TP3_PRODUCTO_016828 | Limpieza   |      1998.00
      116833 | TP3_SB2026TP3_PRODUCTO_016833 | Limpieza   |      2183.00
      116873 | TP3_SB2026TP3_PRODUCTO_016873 | Limpieza   |      3663.00
      116878 | TP3_SB2026TP3_PRODUCTO_016878 | Limpieza   |      3848.00
      116883 | TP3_SB2026TP3_PRODUCTO_016883 | Limpieza   |      4033.00
      116923 | TP3_SB2026TP3_PRODUCTO_016923 | Limpieza   |      1012.00
      116928 | TP3_SB2026TP3_PRODUCTO_016928 | Limpieza   |      1197.00
      116933 | TP3_SB2026TP3_PRODUCTO_016933 | Limpieza   |      1382.00
      116938 | TP3_SB2026TP3_PRODUCTO_016938 | Limpieza   |      1567.00
      116958 | TP3_SB2026TP3_PRODUCTO_016958 | Limpieza   |      2307.00
      116963 | TP3_SB2026TP3_PRODUCTO_016963 | Limpieza   |      2492.00
      116968 | TP3_SB2026TP3_PRODUCTO_016968 | Limpieza   |      2677.00
      117008 | TP3_SB2026TP3_PRODUCTO_017008 | Limpieza   |      4157.00
      117013 | TP3_SB2026TP3_PRODUCTO_017013 | Limpieza   |      4342.00
      117018 | TP3_SB2026TP3_PRODUCTO_017018 | Limpieza   |      4527.00
      117023 | TP3_SB2026TP3_PRODUCTO_017023 | Limpieza   |      4712.00
      117063 | TP3_SB2026TP3_PRODUCTO_017063 | Limpieza   |      1691.00
      117068 | TP3_SB2026TP3_PRODUCTO_017068 | Limpieza   |      1876.00
      117093 | TP3_SB2026TP3_PRODUCTO_017093 | Limpieza   |      2801.00
      117098 | TP3_SB2026TP3_PRODUCTO_017098 | Limpieza   |      2986.00
      117103 | TP3_SB2026TP3_PRODUCTO_017103 | Limpieza   |      3171.00
      117108 | TP3_SB2026TP3_PRODUCTO_017108 | Limpieza   |      3356.00
      117148 | TP3_SB2026TP3_PRODUCTO_017148 | Limpieza   |      4836.00
      117153 | TP3_SB2026TP3_PRODUCTO_017153 | Limpieza   |       520.00
      117158 | TP3_SB2026TP3_PRODUCTO_017158 | Limpieza   |       705.00
      117178 | TP3_SB2026TP3_PRODUCTO_017178 | Limpieza   |      1445.00
      117183 | TP3_SB2026TP3_PRODUCTO_017183 | Limpieza   |      1630.00
      117188 | TP3_SB2026TP3_PRODUCTO_017188 | Limpieza   |      1815.00
      117193 | TP3_SB2026TP3_PRODUCTO_017193 | Limpieza   |      2000.00
      117208 | TP3_SB2026TP3_PRODUCTO_017208 | Limpieza   |      2555.00
      117233 | TP3_SB2026TP3_PRODUCTO_017233 | Limpieza   |      3480.00
      117238 | TP3_SB2026TP3_PRODUCTO_017238 | Limpieza   |      3665.00
      117243 | TP3_SB2026TP3_PRODUCTO_017243 | Limpieza   |      3850.00
      117263 | TP3_SB2026TP3_PRODUCTO_017263 | Limpieza   |      4590.00
      117288 | TP3_SB2026TP3_PRODUCTO_017288 | Limpieza   |      1014.00
      117293 | TP3_SB2026TP3_PRODUCTO_017293 | Limpieza   |      1199.00
      117298 | TP3_SB2026TP3_PRODUCTO_017298 | Limpieza   |      1384.00
      117318 | TP3_SB2026TP3_PRODUCTO_017318 | Limpieza   |      2124.00
      117323 | TP3_SB2026TP3_PRODUCTO_017323 | Limpieza   |      2309.00
      117328 | TP3_SB2026TP3_PRODUCTO_017328 | Limpieza   |      2494.00
      117348 | TP3_SB2026TP3_PRODUCTO_017348 | Limpieza   |      3234.00
      117373 | TP3_SB2026TP3_PRODUCTO_017373 | Limpieza   |      4159.00
      117378 | TP3_SB2026TP3_PRODUCTO_017378 | Limpieza   |      4344.00
      117383 | TP3_SB2026TP3_PRODUCTO_017383 | Limpieza   |      4529.00
      117403 | TP3_SB2026TP3_PRODUCTO_017403 | Limpieza   |       768.00
      117428 | TP3_SB2026TP3_PRODUCTO_017428 | Limpieza   |      1693.00
      117433 | TP3_SB2026TP3_PRODUCTO_017433 | Limpieza   |      1878.00
      117458 | TP3_SB2026TP3_PRODUCTO_017458 | Limpieza   |      2803.00
      117463 | TP3_SB2026TP3_PRODUCTO_017463 | Limpieza   |      2988.00
      117468 | TP3_SB2026TP3_PRODUCTO_017468 | Limpieza   |      3173.00
