 id_categoria |   nombre   | cantidad_productos_activos | valor_lista_total 
      108727 | TP3_SB2026TP3_PRODUCTO_008727 | Bebidas    |      3828.00
      108754 | TP3_SB2026TP3_PRODUCTO_008754 | Perfumeria |      4827.00
      108756 | TP3_SB2026TP3_PRODUCTO_008756 | Almacen    |      4901.00
      108783 | TP3_SB2026TP3_PRODUCTO_008783 | Limpieza   |      1399.00
      108788 | TP3_SB2026TP3_PRODUCTO_008788 | Limpieza   |      1584.00
      108812 | TP3_SB2026TP3_PRODUCTO_008812 | Bebidas    |      2472.00
      108843 | TP3_SB2026TP3_PRODUCTO_008843 | Limpieza   |      3619.00
      108870 | TP3_SB2026TP3_PRODUCTO_008870 | Congelados |      4618.00
      108872 | TP3_SB2026TP3_PRODUCTO_008872 | Bebidas    |      4692.00
      108899 | TP3_SB2026TP3_PRODUCTO_008899 | Perfumeria |      1190.00
      108923 | TP3_SB2026TP3_PRODUCTO_008923 | Limpieza   |      2078.00
      108928 | TP3_SB2026TP3_PRODUCTO_008928 | Limpieza   |      2263.00
      108952 | TP3_SB2026TP3_PRODUCTO_008952 | Bebidas    |      3151.00
      108981 | TP3_SB2026TP3_PRODUCTO_008981 | Almacen    |      4224.00
      108983 | TP3_SB2026TP3_PRODUCTO_008983 | Limpieza   |      4298.00
      109010 | TP3_SB2026TP3_PRODUCTO_009010 | Congelados |       796.00
      109037 | TP3_SB2026TP3_PRODUCTO_009037 | Bebidas    |      1795.00
      109039 | TP3_SB2026TP3_PRODUCTO_009039 | Perfumeria |      1869.00
      109068 | TP3_SB2026TP3_PRODUCTO_009068 | Limpieza   |      2942.00
      109092 | TP3_SB2026TP3_PRODUCTO_009092 | Bebidas    |      3830.00
      109121 | TP3_SB2026TP3_PRODUCTO_009121 | Almacen    |      4903.00
      109148 | TP3_SB2026TP3_PRODUCTO_009148 | Limpieza   |      1401.00
      109150 | TP3_SB2026TP3_PRODUCTO_009150 | Congelados |      1475.00
      109208 | TP3_SB2026TP3_PRODUCTO_009208 | Limpieza   |      3621.00
      109232 | TP3_SB2026TP3_PRODUCTO_009232 | Bebidas    |      4509.00
      109237 | TP3_SB2026TP3_PRODUCTO_009237 | Bebidas    |      4694.00
      109264 | TP3_SB2026TP3_PRODUCTO_009264 | Perfumeria |      1192.00
      109288 | TP3_SB2026TP3_PRODUCTO_009288 | Limpieza   |      2080.00
      109293 | TP3_SB2026TP3_PRODUCTO_009293 | Limpieza   |      2265.00
      109319 | TP3_SB2026TP3_PRODUCTO_009319 | Perfumeria |      3227.00
      109346 | TP3_SB2026TP3_PRODUCTO_009346 | Almacen    |      4226.00
      109348 | TP3_SB2026TP3_PRODUCTO_009348 | Limpieza   |      4300.00
      109375 | TP3_SB2026TP3_PRODUCTO_009375 | Congelados |       798.00
      109404 | TP3_SB2026TP3_PRODUCTO_009404 | Perfumeria |      1871.00
      109428 | TP3_SB2026TP3_PRODUCTO_009428 | Limpieza   |      2759.00
      109457 | TP3_SB2026TP3_PRODUCTO_009457 | Bebidas    |      3832.00
      109459 | TP3_SB2026TP3_PRODUCTO_009459 | Perfumeria |      3906.00
      109486 | TP3_SB2026TP3_PRODUCTO_009486 | Almacen    |      4905.00
      109513 | TP3_SB2026TP3_PRODUCTO_009513 | Limpieza   |      1403.00
      109515 | TP3_SB2026TP3_PRODUCTO_009515 | Congelados |      1477.00
      109544 | TP3_SB2026TP3_PRODUCTO_009544 | Perfumeria |      2550.00
      109573 | TP3_SB2026TP3_PRODUCTO_009573 | Limpieza   |      3623.00
      109597 | TP3_SB2026TP3_PRODUCTO_009597 | Bebidas    |      4511.00
      109602 | TP3_SB2026TP3_PRODUCTO_009602 | Bebidas    |      4696.00
      109626 | TP3_SB2026TP3_PRODUCTO_009626 | Almacen    |      1083.00
      109653 | TP3_SB2026TP3_PRODUCTO_009653 | Limpieza   |      2082.00
      109684 | TP3_SB2026TP3_PRODUCTO_009684 | Perfumeria |      3229.00
      109713 | TP3_SB2026TP3_PRODUCTO_009713 | Limpieza   |      4302.00
      109742 | TP3_SB2026TP3_PRODUCTO_009742 | Bebidas    |       874.00
      109769 | TP3_SB2026TP3_PRODUCTO_009769 | Perfumeria |      1873.00
      109795 | TP3_SB2026TP3_PRODUCTO_009795 | Congelados |      2835.00
      109822 | TP3_SB2026TP3_PRODUCTO_009822 | Bebidas    |      3834.00
      109824 | TP3_SB2026TP3_PRODUCTO_009824 | Perfumeria |      3908.00
      109851 | TP3_SB2026TP3_PRODUCTO_009851 | Almacen    |      4907.00
      109911 | TP3_SB2026TP3_PRODUCTO_009911 | Almacen    |      2626.00
      109935 | TP3_SB2026TP3_PRODUCTO_009935 | Congelados |      3514.00
      109938 | TP3_SB2026TP3_PRODUCTO_009938 | Limpieza   |      3625.00
      109962 | TP3_SB2026TP3_PRODUCTO_009962 | Bebidas    |      4513.00
      109967 | TP3_SB2026TP3_PRODUCTO_009967 | Bebidas    |      4698.00
      109991 | TP3_SB2026TP3_PRODUCTO_009991 | Almacen    |      1085.00
      110049 | TP3_SB2026TP3_PRODUCTO_010049 | Perfumeria |      3231.00
      110051 | TP3_SB2026TP3_PRODUCTO_010051 | Almacen    |      3305.00
      110078 | TP3_SB2026TP3_PRODUCTO_010078 | Limpieza   |      4304.00
      110102 | TP3_SB2026TP3_PRODUCTO_010102 | Bebidas    |       691.00
      110107 | TP3_SB2026TP3_PRODUCTO_010107 | Bebidas    |       876.00
      110189 | TP3_SB2026TP3_PRODUCTO_010189 | Perfumeria |      3910.00
      110216 | TP3_SB2026TP3_PRODUCTO_010216 | Almacen    |      4909.00
      110218 | TP3_SB2026TP3_PRODUCTO_010218 | Limpieza   |      4983.00
      110245 | TP3_SB2026TP3_PRODUCTO_010245 | Congelados |      1481.00
      110271 | TP3_SB2026TP3_PRODUCTO_010271 | Almacen    |      2443.00
      110276 | TP3_SB2026TP3_PRODUCTO_010276 | Almacen    |      2628.00
      110327 | TP3_SB2026TP3_PRODUCTO_010327 | Bebidas    |      4515.00
      110332 | TP3_SB2026TP3_PRODUCTO_010332 | Bebidas    |      4700.00
      110356 | TP3_SB2026TP3_PRODUCTO_010356 | Almacen    |      1087.00
      110387 | TP3_SB2026TP3_PRODUCTO_010387 | Bebidas    |      2234.00
      110411 | TP3_SB2026TP3_PRODUCTO_010411 | Almacen    |      3122.00
      110414 | TP3_SB2026TP3_PRODUCTO_010414 | Perfumeria |      3233.00
      110416 | TP3_SB2026TP3_PRODUCTO_010416 | Almacen    |      3307.00
      110443 | TP3_SB2026TP3_PRODUCTO_010443 | Limpieza   |      4306.00
      110467 | TP3_SB2026TP3_PRODUCTO_010467 | Bebidas    |       693.00
      110472 | TP3_SB2026TP3_PRODUCTO_010472 | Bebidas    |       878.00
      110496 | TP3_SB2026TP3_PRODUCTO_010496 | Almacen    |      1766.00
      110525 | TP3_SB2026TP3_PRODUCTO_010525 | Congelados |      2839.00
      110527 | TP3_SB2026TP3_PRODUCTO_010527 | Bebidas    |      2913.00
      110554 | TP3_SB2026TP3_PRODUCTO_010554 | Perfumeria |      3912.00
      110583 | TP3_SB2026TP3_PRODUCTO_010583 | Limpieza   |      4985.00
      110612 | TP3_SB2026TP3_PRODUCTO_010612 | Bebidas    |      1557.00
      110636 | TP3_SB2026TP3_PRODUCTO_010636 | Almacen    |      2445.00
      110641 | TP3_SB2026TP3_PRODUCTO_010641 | Almacen    |      2630.00
      110665 | TP3_SB2026TP3_PRODUCTO_010665 | Congelados |      3518.00
      110692 | TP3_SB2026TP3_PRODUCTO_010692 | Bebidas    |      4517.00
      110694 | TP3_SB2026TP3_PRODUCTO_010694 | Perfumeria |      4591.00
      110721 | TP3_SB2026TP3_PRODUCTO_010721 | Almacen    |      1089.00
      110752 | TP3_SB2026TP3_PRODUCTO_010752 | Bebidas    |      2236.00
      110776 | TP3_SB2026TP3_PRODUCTO_010776 | Almacen    |      3124.00
      110781 | TP3_SB2026TP3_PRODUCTO_010781 | Almacen    |      3309.00
      110808 | TP3_SB2026TP3_PRODUCTO_010808 | Limpieza   |      4308.00
      110832 | TP3_SB2026TP3_PRODUCTO_010832 | Bebidas    |       695.00
      110837 | TP3_SB2026TP3_PRODUCTO_010837 | Bebidas    |       880.00
      110890 | TP3_SB2026TP3_PRODUCTO_010890 | Congelados |      2841.00
      110892 | TP3_SB2026TP3_PRODUCTO_010892 | Bebidas    |      2915.00
      110919 | TP3_SB2026TP3_PRODUCTO_010919 | Perfumeria |      3914.00
      110921 | TP3_SB2026TP3_PRODUCTO_010921 | Almacen    |      3988.00
      110948 | TP3_SB2026TP3_PRODUCTO_010948 | Limpieza   |      4987.00
      110972 | TP3_SB2026TP3_PRODUCTO_010972 | Bebidas    |      1374.00
      111001 | TP3_SB2026TP3_PRODUCTO_011001 | Almacen    |      2447.00
      111003 | TP3_SB2026TP3_PRODUCTO_011003 | Limpieza   |      2521.00
      111030 | TP3_SB2026TP3_PRODUCTO_011030 | Congelados |      3520.00
      111059 | TP3_SB2026TP3_PRODUCTO_011059 | Perfumeria |      4593.00
      111088 | TP3_SB2026TP3_PRODUCTO_011088 | Limpieza   |      1165.00
      111117 | TP3_SB2026TP3_PRODUCTO_011117 | Bebidas    |      2238.00
      111141 | TP3_SB2026TP3_PRODUCTO_011141 | Almacen    |      3126.00
      111146 | TP3_SB2026TP3_PRODUCTO_011146 | Almacen    |      3311.00
      111170 | TP3_SB2026TP3_PRODUCTO_011170 | Congelados |      4199.00
      111197 | TP3_SB2026TP3_PRODUCTO_011197 | Bebidas    |       697.00
      111228 | TP3_SB2026TP3_PRODUCTO_011228 | Limpieza   |      1844.00
      111257 | TP3_SB2026TP3_PRODUCTO_011257 | Bebidas    |      2917.00
      111284 | TP3_SB2026TP3_PRODUCTO_011284 | Perfumeria |      3916.00
      111286 | TP3_SB2026TP3_PRODUCTO_011286 | Almacen    |      3990.00
      111313 | TP3_SB2026TP3_PRODUCTO_011313 | Limpieza   |      4989.00
      111366 | TP3_SB2026TP3_PRODUCTO_011366 | Almacen    |      2449.00
      111368 | TP3_SB2026TP3_PRODUCTO_011368 | Limpieza   |      2523.00
      111395 | TP3_SB2026TP3_PRODUCTO_011395 | Congelados |      3522.00
      111397 | TP3_SB2026TP3_PRODUCTO_011397 | Bebidas    |      3596.00
      111424 | TP3_SB2026TP3_PRODUCTO_011424 | Perfumeria |      4595.00
      111453 | TP3_SB2026TP3_PRODUCTO_011453 | Limpieza   |      1167.00
      111479 | TP3_SB2026TP3_PRODUCTO_011479 | Perfumeria |      2129.00
      111506 | TP3_SB2026TP3_PRODUCTO_011506 | Almacen    |      3128.00
      111511 | TP3_SB2026TP3_PRODUCTO_011511 | Almacen    |      3313.00
      111535 | TP3_SB2026TP3_PRODUCTO_011535 | Congelados |      4201.00
      111564 | TP3_SB2026TP3_PRODUCTO_011564 | Perfumeria |       773.00
      111593 | TP3_SB2026TP3_PRODUCTO_011593 | Limpieza   |      1846.00
      111595 | TP3_SB2026TP3_PRODUCTO_011595 | Congelados |      1920.00
      111622 | TP3_SB2026TP3_PRODUCTO_011622 | Bebidas    |      2919.00
      111646 | TP3_SB2026TP3_PRODUCTO_011646 | Almacen    |      3807.00
      111651 | TP3_SB2026TP3_PRODUCTO_011651 | Almacen    |      3992.00
      111704 | TP3_SB2026TP3_PRODUCTO_011704 | Perfumeria |      1452.00
      111733 | TP3_SB2026TP3_PRODUCTO_011733 | Limpieza   |      2525.00
      111762 | TP3_SB2026TP3_PRODUCTO_011762 | Bebidas    |      3598.00
      111789 | TP3_SB2026TP3_PRODUCTO_011789 | Perfumeria |      4597.00
      111844 | TP3_SB2026TP3_PRODUCTO_011844 | Perfumeria |      2131.00
      111871 | TP3_SB2026TP3_PRODUCTO_011871 | Almacen    |      3130.00
      111873 | TP3_SB2026TP3_PRODUCTO_011873 | Limpieza   |      3204.00
      111876 | TP3_SB2026TP3_PRODUCTO_011876 | Almacen    |      3315.00
      111929 | TP3_SB2026TP3_PRODUCTO_011929 | Perfumeria |       775.00
      111955 | TP3_SB2026TP3_PRODUCTO_011955 | Congelados |      1737.00
      111987 | TP3_SB2026TP3_PRODUCTO_011987 | Bebidas    |      2921.00
      112011 | TP3_SB2026TP3_PRODUCTO_012011 | Almacen    |      3809.00
      112016 | TP3_SB2026TP3_PRODUCTO_012016 | Almacen    |      3994.00
      112069 | TP3_SB2026TP3_PRODUCTO_012069 | Perfumeria |      1454.00
      112071 | TP3_SB2026TP3_PRODUCTO_012071 | Almacen    |      1528.00
      112098 | TP3_SB2026TP3_PRODUCTO_012098 | Limpieza   |      2527.00
      112127 | TP3_SB2026TP3_PRODUCTO_012127 | Bebidas    |      3600.00
      112156 | TP3_SB2026TP3_PRODUCTO_012156 | Almacen    |      4673.00
      112185 | TP3_SB2026TP3_PRODUCTO_012185 | Congelados |      1245.00
      112209 | TP3_SB2026TP3_PRODUCTO_012209 | Perfumeria |      2133.00
      112236 | TP3_SB2026TP3_PRODUCTO_012236 | Almacen    |      3132.00
      112238 | TP3_SB2026TP3_PRODUCTO_012238 | Limpieza   |      3206.00
      112265 | TP3_SB2026TP3_PRODUCTO_012265 | Congelados |      4205.00
      112296 | TP3_SB2026TP3_PRODUCTO_012296 | Almacen    |       851.00
      112325 | TP3_SB2026TP3_PRODUCTO_012325 | Congelados |      1924.00
      112349 | TP3_SB2026TP3_PRODUCTO_012349 | Perfumeria |      2812.00
      112352 | TP3_SB2026TP3_PRODUCTO_012352 | Bebidas    |      2923.00
      112376 | TP3_SB2026TP3_PRODUCTO_012376 | Almacen    |      3811.00
      112381 | TP3_SB2026TP3_PRODUCTO_012381 | Almacen    |      3996.00
      112405 | TP3_SB2026TP3_PRODUCTO_012405 | Congelados |      4884.00
      112436 | TP3_SB2026TP3_PRODUCTO_012436 | Almacen    |      1530.00
      112463 | TP3_SB2026TP3_PRODUCTO_012463 | Limpieza   |      2529.00
      112465 | TP3_SB2026TP3_PRODUCTO_012465 | Congelados |      2603.00
      112492 | TP3_SB2026TP3_PRODUCTO_012492 | Bebidas    |      3602.00
      112521 | TP3_SB2026TP3_PRODUCTO_012521 | Almacen    |      4675.00
      112545 | TP3_SB2026TP3_PRODUCTO_012545 | Congelados |      1062.00
      112547 | TP3_SB2026TP3_PRODUCTO_012547 | Bebidas    |      1136.00
      112574 | TP3_SB2026TP3_PRODUCTO_012574 | Perfumeria |      2135.00
      112603 | TP3_SB2026TP3_PRODUCTO_012603 | Limpieza   |      3208.00
      112632 | TP3_SB2026TP3_PRODUCTO_012632 | Bebidas    |      4281.00
      112661 | TP3_SB2026TP3_PRODUCTO_012661 | Almacen    |       853.00
      112685 | TP3_SB2026TP3_PRODUCTO_012685 | Congelados |      1741.00
      112690 | TP3_SB2026TP3_PRODUCTO_012690 | Congelados |      1926.00
      112714 | TP3_SB2026TP3_PRODUCTO_012714 | Perfumeria |      2814.00
      112741 | TP3_SB2026TP3_PRODUCTO_012741 | Almacen    |      3813.00
      112772 | TP3_SB2026TP3_PRODUCTO_012772 | Bebidas    |      4960.00
      112801 | TP3_SB2026TP3_PRODUCTO_012801 | Almacen    |      1532.00
      112825 | TP3_SB2026TP3_PRODUCTO_012825 | Congelados |      2420.00
      112828 | TP3_SB2026TP3_PRODUCTO_012828 | Limpieza   |      2531.00
      112830 | TP3_SB2026TP3_PRODUCTO_012830 | Congelados |      2605.00
      112857 | TP3_SB2026TP3_PRODUCTO_012857 | Bebidas    |      3604.00
      112859 | TP3_SB2026TP3_PRODUCTO_012859 | Perfumeria |      3678.00
      112912 | TP3_SB2026TP3_PRODUCTO_012912 | Bebidas    |      1138.00
      112939 | TP3_SB2026TP3_PRODUCTO_012939 | Perfumeria |      2137.00
      112941 | TP3_SB2026TP3_PRODUCTO_012941 | Almacen    |      2211.00
      112968 | TP3_SB2026TP3_PRODUCTO_012968 | Limpieza   |      3210.00
      112997 | TP3_SB2026TP3_PRODUCTO_012997 | Bebidas    |      4283.00
      113050 | TP3_SB2026TP3_PRODUCTO_013050 | Congelados |      1743.00
      113055 | TP3_SB2026TP3_PRODUCTO_013055 | Congelados |      1928.00
      113079 | TP3_SB2026TP3_PRODUCTO_013079 | Perfumeria |      2816.00
      113108 | TP3_SB2026TP3_PRODUCTO_013108 | Limpieza   |      3889.00
      113137 | TP3_SB2026TP3_PRODUCTO_013137 | Bebidas    |      4962.00
      113166 | TP3_SB2026TP3_PRODUCTO_013166 | Almacen    |      1534.00
      113190 | TP3_SB2026TP3_PRODUCTO_013190 | Congelados |      2422.00
      113195 | TP3_SB2026TP3_PRODUCTO_013195 | Congelados |      2607.00
      113224 | TP3_SB2026TP3_PRODUCTO_013224 | Perfumeria |      3680.00
      113248 | TP3_SB2026TP3_PRODUCTO_013248 | Limpieza   |      4568.00
      113277 | TP3_SB2026TP3_PRODUCTO_013277 | Bebidas    |      1140.00
      113304 | TP3_SB2026TP3_PRODUCTO_013304 | Perfumeria |      2139.00
      113306 | TP3_SB2026TP3_PRODUCTO_013306 | Almacen    |      2213.00
      113333 | TP3_SB2026TP3_PRODUCTO_013333 | Limpieza   |      3212.00
      113335 | TP3_SB2026TP3_PRODUCTO_013335 | Congelados |      3286.00
      113364 | TP3_SB2026TP3_PRODUCTO_013364 | Perfumeria |      4359.00
      113388 | TP3_SB2026TP3_PRODUCTO_013388 | Limpieza   |       746.00
      113415 | TP3_SB2026TP3_PRODUCTO_013415 | Congelados |      1745.00
      113417 | TP3_SB2026TP3_PRODUCTO_013417 | Bebidas    |      1819.00
      113444 | TP3_SB2026TP3_PRODUCTO_013444 | Perfumeria |      2818.00
      113473 | TP3_SB2026TP3_PRODUCTO_013473 | Limpieza   |      3891.00
      113504 | TP3_SB2026TP3_PRODUCTO_013504 | Perfumeria |       537.00
      113531 | TP3_SB2026TP3_PRODUCTO_013531 | Almacen    |      1536.00
      113533 | TP3_SB2026TP3_PRODUCTO_013533 | Limpieza   |      1610.00
      113555 | TP3_SB2026TP3_PRODUCTO_013555 | Congelados |      2424.00
      113584 | TP3_SB2026TP3_PRODUCTO_013584 | Perfumeria |      3497.00
      113589 | TP3_SB2026TP3_PRODUCTO_013589 | Perfumeria |      3682.00
      113613 | TP3_SB2026TP3_PRODUCTO_013613 | Limpieza   |      4570.00
      113642 | TP3_SB2026TP3_PRODUCTO_013642 | Bebidas    |      1142.00
      113671 | TP3_SB2026TP3_PRODUCTO_013671 | Almacen    |      2215.00
      113698 | TP3_SB2026TP3_PRODUCTO_013698 | Limpieza   |      3214.00
      113724 | TP3_SB2026TP3_PRODUCTO_013724 | Perfumeria |      4176.00
      113729 | TP3_SB2026TP3_PRODUCTO_013729 | Perfumeria |      4361.00
      113753 | TP3_SB2026TP3_PRODUCTO_013753 | Limpieza   |       748.00
      113782 | TP3_SB2026TP3_PRODUCTO_013782 | Bebidas    |      1821.00
      113809 | TP3_SB2026TP3_PRODUCTO_013809 | Perfumeria |      2820.00
      113811 | TP3_SB2026TP3_PRODUCTO_013811 | Almacen    |      2894.00
      113864 | TP3_SB2026TP3_PRODUCTO_013864 | Perfumeria |      4855.00
      113869 | TP3_SB2026TP3_PRODUCTO_013869 | Perfumeria |       539.00
      113893 | TP3_SB2026TP3_PRODUCTO_013893 | Limpieza   |      1427.00
      113898 | TP3_SB2026TP3_PRODUCTO_013898 | Limpieza   |      1612.00
      113925 | TP3_SB2026TP3_PRODUCTO_013925 | Congelados |      2611.00
      113949 | TP3_SB2026TP3_PRODUCTO_013949 | Perfumeria |      3499.00
      114007 | TP3_SB2026TP3_PRODUCTO_014007 | Bebidas    |      1144.00
      114009 | TP3_SB2026TP3_PRODUCTO_014009 | Perfumeria |      1218.00
      114036 | TP3_SB2026TP3_PRODUCTO_014036 | Almacen    |      2217.00
      114065 | TP3_SB2026TP3_PRODUCTO_014065 | Congelados |      3290.00
      114089 | TP3_SB2026TP3_PRODUCTO_014089 | Perfumeria |      4178.00
      114118 | TP3_SB2026TP3_PRODUCTO_014118 | Limpieza   |       750.00
      114147 | TP3_SB2026TP3_PRODUCTO_014147 | Bebidas    |      1823.00
      114174 | TP3_SB2026TP3_PRODUCTO_014174 | Perfumeria |      2822.00
      114176 | TP3_SB2026TP3_PRODUCTO_014176 | Almacen    |      2896.00
      114205 | TP3_SB2026TP3_PRODUCTO_014205 | Congelados |      3969.00
      114229 | TP3_SB2026TP3_PRODUCTO_014229 | Perfumeria |      4857.00
      114234 | TP3_SB2026TP3_PRODUCTO_014234 | Perfumeria |       541.00
      114258 | TP3_SB2026TP3_PRODUCTO_014258 | Limpieza   |      1429.00
      114263 | TP3_SB2026TP3_PRODUCTO_014263 | Limpieza   |      1614.00
      114285 | TP3_SB2026TP3_PRODUCTO_014285 | Congelados |      2428.00
      114287 | TP3_SB2026TP3_PRODUCTO_014287 | Bebidas    |      2502.00
      114290 | TP3_SB2026TP3_PRODUCTO_014290 | Congelados |      2613.00
      114316 | TP3_SB2026TP3_PRODUCTO_014316 | Almacen    |      3575.00
      114345 | TP3_SB2026TP3_PRODUCTO_014345 | Congelados |      4648.00
      114374 | TP3_SB2026TP3_PRODUCTO_014374 | Perfumeria |      1220.00
      114401 | TP3_SB2026TP3_PRODUCTO_014401 | Almacen    |      2219.00
      114403 | TP3_SB2026TP3_PRODUCTO_014403 | Limpieza   |      2293.00
      114456 | TP3_SB2026TP3_PRODUCTO_014456 | Almacen    |      4254.00
      114483 | TP3_SB2026TP3_PRODUCTO_014483 | Limpieza   |       752.00
      114485 | TP3_SB2026TP3_PRODUCTO_014485 | Congelados |       826.00
      114512 | TP3_SB2026TP3_PRODUCTO_014512 | Bebidas    |      1825.00
      114541 | TP3_SB2026TP3_PRODUCTO_014541 | Almacen    |      2898.00
      114594 | TP3_SB2026TP3_PRODUCTO_014594 | Perfumeria |      4859.00
      114599 | TP3_SB2026TP3_PRODUCTO_014599 | Perfumeria |       543.00
      114623 | TP3_SB2026TP3_PRODUCTO_014623 | Limpieza   |      1431.00
      114628 | TP3_SB2026TP3_PRODUCTO_014628 | Limpieza   |      1616.00
      114650 | TP3_SB2026TP3_PRODUCTO_014650 | Congelados |      2430.00
      114652 | TP3_SB2026TP3_PRODUCTO_014652 | Bebidas    |      2504.00
      114681 | TP3_SB2026TP3_PRODUCTO_014681 | Almacen    |      3577.00
      114710 | TP3_SB2026TP3_PRODUCTO_014710 | Congelados |      4650.00
      114712 | TP3_SB2026TP3_PRODUCTO_014712 | Bebidas    |      4724.00
      114739 | TP3_SB2026TP3_PRODUCTO_014739 | Perfumeria |      1222.00
      114763 | TP3_SB2026TP3_PRODUCTO_014763 | Limpieza   |      2110.00
      114766 | TP3_SB2026TP3_PRODUCTO_014766 | Almacen    |      2221.00
      114768 | TP3_SB2026TP3_PRODUCTO_014768 | Limpieza   |      2295.00
      114792 | TP3_SB2026TP3_PRODUCTO_014792 | Bebidas    |      3183.00
      114821 | TP3_SB2026TP3_PRODUCTO_014821 | Almacen    |      4256.00
      114850 | TP3_SB2026TP3_PRODUCTO_014850 | Congelados |       828.00
      114877 | TP3_SB2026TP3_PRODUCTO_014877 | Bebidas    |      1827.00
